,education,married,voted,wr_01,wr_06,wr_new,age_10s,age4,race_white,Mach_score,mach_per,tp_score
500,3,1,1,1,1,0,0,1,0,2,1,2.2
501,1,1,2,1,1,1,0,3,1,4,2,2.6
502,2,1,1,1,0,0,0,1,1,4,2,2.1
503,1,1,2,1,0,0,1,0,1,3,1,1.4
504,4,1,1,0,0,0,0,1,0,2,0,2.2
505,3,1,2,1,1,1,0,1,1,2,0,2.9
506,4,1,2,1,1,0,0,1,0,4,2,1.3
507,2,1,2,0,0,0,1,0,1,2,0,2.4
508,3,1,1,0,0,1,0,1,0,3,2,2
509,4,1,1,1,1,1,0,1,0,2,0,1.2
510,1,1,2,0,0,0,1,0,1,3,1,2
511,1,1,2,0,0,0,1,0,1,3,1,2.7
512,2,1,1,1,1,1,0,1,0,3,1,1.1
513,3,1,1,1,1,1,0,1,1,4,2,2.6
514,2,1,2,1,0,0,0,1,1,3,1,3.2
515,4,2,1,1,1,1,0,1,1,4,2,2.1
516,4,2,2,1,1,1,0,2,1,2,0,1.2
517,1,1,2,1,0,0,1,0,0,3,1,2.1
518,3,2,1,1,0,0,0,2,1,2,0,1.9
519,2,1,2,0,0,0,1,0,1,3,1,2.8
520,3,3,2,1,0,0,0,1,1,4,2,1.3
521,3,1,1,0,0,0,1,0,1,3,1,1.9
522,4,1,1,1,0,0,0,1,1,3,1,1.9
523,2,1,1,1,0,0,1,0,0,2,0,1.9
524,4,2,2,1,1,1,0,2,1,4,2,3.9
525,2,1,2,0,0,0,1,0,1,2,1,3.4
526,3,1,1,1,1,1,0,1,1,3,1,2.7
527,2,1,1,0,0,0,0,1,1,1,0,3.1
528,2,1,2,0,0,0,1,0,0,3,1,2
529,2,1,1,0,0,0,0,1,0,4,2,1
530,4,1,2,1,0,0,0,1,0,4,2,1.7
531,3,3,2,1,0,0,0,2,1,3,1,3.7
532,2,1,2,1,0,0,0,2,1,3,1,2.1
533,2,1,2,1,0,0,1,0,0,2,0,1.6
534,1,1,2,1,0,1,1,0,1,3,1,3.8
535,2,1,2,1,0,0,0,1,0,1,0,3.3
536,2,1,1,1,1,1,1,0,0,3,1,3.8
537,1,1,2,1,0,0,0,1,1,3,1,3.2
538,3,1,2,0,0,0,0,1,0,3,1,2.7
539,2,1,2,1,0,0,0,1,0,3,1,3.6
540,3,2,1,0,1,1,0,2,1,2,0,3.2
541,3,1,2,1,1,1,0,1,1,3,1,1.8
542,3,2,1,1,1,1,0,1,1,2,0,2
543,1,1,2,1,1,0,1,0,1,3,1,3.1
544,3,2,2,1,1,1,0,1,1,4,2,2.3
545,4,2,1,1,1,1,0,3,1,2,0,1.2
546,3,2,2,1,0,0,0,2,1,4,2,2.4
547,2,2,1,1,0,0,0,2,1,3,1,2.8
548,2,2,1,1,1,0,0,1,1,2,0,1.9
549,2,1,2,1,0,0,0,1,1,4,2,3.7
550,2,1,2,1,0,0,1,0,0,3,1,2.8
551,2,1,1,0,0,0,1,0,1,4,2,2.3
552,4,1,2,1,1,1,0,1,1,4,2,1.6
553,3,1,1,0,0,0,0,1,1,4,2,1.3
554,2,1,2,0,0,0,1,0,0,4,2,3.7
555,2,1,2,0,0,0,1,0,1,3,1,3.1
556,4,1,2,1,1,1,0,2,1,2,1,1.9
557,3,1,1,1,1,1,0,1,1,4,2,2.7
558,2,1,2,1,0,0,0,1,0,4,2,4.1
559,2,1,2,0,0,0,1,0,1,4,2,1.7
560,4,3,2,1,1,1,0,2,1,1,0,1.1
561,2,1,2,1,1,0,1,0,1,4,2,4.2
562,3,1,2,0,0,0,0,1,0,4,2,2.5
563,2,1,2,1,0,0,1,0,1,3,1,2.5
564,2,1,2,1,1,1,0,1,1,3,1,1.2
565,3,1,2,1,0,0,0,1,0,3,1,1.5
566,3,2,1,1,1,1,0,1,1,4,2,2.4
567,3,1,2,1,0,0,0,1,1,4,2,3.4
568,3,3,2,1,1,1,0,2,1,3,1,2.3
569,2,2,1,1,0,1,0,1,1,3,1,2.4
570,3,1,1,1,1,1,0,1,0,4,2,3.4
571,2,1,2,0,0,0,0,1,1,2,0,2.6
572,3,1,2,0,1,0,0,1,0,2,1,1.1
573,3,2,1,1,0,0,0,1,1,3,1,1.7
574,2,2,2,1,0,0,0,1,1,2,1,2.7
575,1,1,2,1,1,0,1,0,1,3,1,2.5
576,3,3,1,1,1,1,0,2,1,4,2,3.6
577,2,1,2,1,0,0,0,1,1,4,2,2.9
578,3,1,2,1,1,1,0,1,0,2,0,3.2
579,2,2,2,0,1,1,0,2,1,3,1,1.9
580,2,1,1,1,0,0,1,0,0,3,1,2.2
581,3,1,2,1,0,0,0,1,0,3,1,2.4
582,1,1,2,1,0,0,1,0,1,4,2,3.1
583,2,1,1,1,0,0,0,1,1,3,2,2.9
584,4,2,1,0,0,0,0,1,1,4,2,3.6
585,2,1,2,1,0,0,0,1,1,4,2,2.4
586,2,2,1,0,0,0,0,2,1,1,0,1.4
587,1,1,2,0,0,0,1,0,1,4,2,2.9
588,3,1,1,1,0,0,0,1,1,3,1,3.1
589,3,1,2,1,1,1,0,1,1,3,1,2.9
590,1,1,2,0,0,0,1,0,0,2,1,2.7
591,2,1,1,0,0,0,1,0,1,3,1,2.9
592,3,1,1,1,1,0,1,0,1,2,1,3.4
593,3,2,1,1,1,0,0,2,1,2,0,3
594,3,1,2,1,1,0,0,1,1,3,1,3
595,2,1,2,1,0,0,0,1,0,4,2,3.8
596,3,1,1,1,0,0,0,1,1,4,2,1.7
597,3,1,1,1,1,1,0,1,1,4,2,1.7
598,3,2,1,1,0,0,0,2,1,3,1,1.4
599,2,3,1,1,0,1,0,2,1,2,1,0.9
600,3,2,1,1,0,0,0,1,1,3,2,2
601,4,1,2,0,0,0,0,2,0,3,1,1.9
602,4,3,1,1,0,1,0,2,1,4,2,2.1
603,3,1,2,0,0,0,0,1,0,2,1,2.8
604,3,3,1,1,0,0,0,1,0,3,1,4.3
605,3,1,1,1,0,0,0,1,1,1,0,1.1
606,4,2,2,1,0,1,0,2,1,2,0,2
607,2,1,2,0,0,0,1,0,1,2,0,2.6
608,4,3,1,1,1,1,0,2,1,2,0,1.7
609,4,2,2,1,1,1,0,1,1,4,2,2.5
610,1,1,2,0,1,1,1,0,0,4,2,2.3
611,4,2,1,1,1,1,0,2,1,2,1,2.2
612,1,1,2,0,0,0,1,0,1,4,2,4.3
613,4,1,1,1,0,0,0,2,0,2,0,1.1
614,4,2,2,1,0,0,0,2,1,2,0,2.2
615,1,1,2,1,0,0,1,0,0,3,1,3.2
616,1,1,2,0,0,0,1,0,0,4,2,2.2
617,3,2,2,1,0,0,0,1,0,3,1,1.4
618,2,1,2,1,0,0,1,0,0,2,0,1.9
619,3,1,2,1,0,1,0,1,0,2,1,2.2
620,3,2,2,1,1,1,0,2,1,4,2,1.7
621,2,1,2,0,0,0,1,0,1,1,0,2.7
622,3,2,1,1,0,0,0,3,1,3,1,1
623,2,1,2,1,1,1,0,1,1,3,1,2.3
624,2,1,2,0,0,0,1,0,1,2,0,2.2
625,3,2,1,1,1,1,0,1,0,3,1,1.1
626,2,1,2,1,0,0,1,0,1,4,2,2.5
627,1,1,2,1,0,0,1,0,1,4,2,2.7
628,2,2,2,1,0,0,0,2,1,3,1,2.3
629,3,2,1,0,0,0,0,2,0,3,1,3
630,3,3,1,0,0,0,0,2,1,3,1,3.3
631,4,2,2,1,0,0,0,2,1,3,1,2.5
632,3,2,1,1,0,1,0,2,1,2,0,1.2
633,2,1,2,0,0,0,1,0,0,3,1,2.6
634,1,1,2,0,0,0,1,0,1,3,1,2.4
635,1,1,2,0,0,0,1,0,1,2,0,0.5
636,2,1,2,0,0,0,0,1,1,1,0,1.5
637,2,1,2,1,0,0,0,1,1,2,0,3
638,2,1,2,1,0,0,0,1,1,3,1,2.1
639,1,1,1,1,0,0,0,1,1,3,1,4.2
640,1,1,2,1,1,1,0,1,0,3,1,2.4
641,2,1,2,0,0,1,1,0,1,4,2,3.1
642,2,2,2,1,0,0,0,1,1,1,0,1.8
643,2,1,2,0,0,0,0,1,1,3,1,2.8
644,2,1,2,1,1,0,1,0,0,4,2,3.5
645,3,3,1,1,0,0,0,2,0,3,1,0.6
646,2,1,2,1,0,0,1,0,1,5,2,2.9
647,2,2,1,1,0,0,0,2,1,3,1,1.4
648,2,1,2,1,1,1,1,0,1,4,2,3.4
649,2,1,2,1,0,0,1,0,0,4,2,2.2
650,4,1,2,1,1,1,0,2,1,4,2,3
651,4,2,1,1,0,0,0,1,0,3,1,1.9
652,3,2,1,1,1,1,0,1,1,3,2,2.9
653,4,1,2,1,0,0,0,1,1,3,1,2.7
654,4,2,2,1,1,1,0,2,0,3,1,2.6
655,4,2,1,0,0,0,0,1,0,2,1,0.6
656,3,2,1,1,1,1,0,1,1,5,2,2.8
657,2,1,2,1,1,1,1,0,1,3,1,3
658,3,2,1,1,0,1,0,1,1,2,0,1.5
659,2,1,2,1,0,0,0,2,1,3,1,3.6
660,3,1,2,1,0,0,1,0,1,3,1,1.5
661,2,1,1,0,0,0,0,1,1,3,1,3.2
662,1,1,2,0,0,0,1,0,1,2,0,3.5
663,2,1,2,1,1,1,0,1,1,2,0,1.4
664,2,1,2,0,0,0,1,0,0,4,2,0.8
665,1,3,2,0,0,0,0,2,1,2,0,2.2
666,2,3,1,0,0,0,0,2,1,2,0,1.6
667,1,1,2,0,0,0,1,0,1,4,2,3.1
668,3,2,1,1,1,1,0,1,1,4,2,2.3
669,4,2,2,1,1,1,0,1,1,3,1,2.7
670,3,1,2,0,1,0,0,1,0,4,2,2.4
671,2,2,2,1,0,0,0,1,1,4,2,2.4
672,3,2,2,1,1,1,0,2,1,3,1,3.2
673,1,1,2,1,1,1,1,0,1,4,2,2.2
674,3,1,2,1,1,1,0,1,1,5,2,2.4
675,4,3,1,1,0,0,0,1,1,2,0,3.3
676,3,2,1,0,0,0,0,1,1,3,1,2.7
677,2,1,2,1,1,1,1,0,0,4,2,2.2
678,3,2,1,1,1,1,0,2,1,2,1,1.3
679,3,2,1,1,1,0,0,1,1,4,2,1.9
680,4,1,2,0,0,0,0,1,0,4,2,2.8
681,2,1,1,0,0,0,1,0,1,4,2,3.1
682,2,1,1,0,0,0,1,0,1,4,2,3.1
683,1,1,2,1,1,0,1,0,1,2,0,1.9
684,2,2,1,1,0,0,0,2,1,2,0,1.9
685,4,1,2,1,0,0,1,0,0,3,1,3.1
686,3,1,1,1,1,1,0,1,1,4,2,2.3
687,2,2,1,0,0,0,0,1,0,4,2,1.2
688,4,1,2,0,0,0,0,1,0,3,1,2.5
689,2,1,1,1,0,0,1,0,1,2,1,2.4
690,3,1,1,1,0,0,0,1,0,4,2,3.1
691,3,2,2,1,0,0,0,2,1,1,0,1.5
692,3,1,2,1,0,0,0,1,1,4,2,2.7
693,1,1,2,1,0,0,1,0,0,3,1,3.4
694,2,1,2,1,0,1,0,1,0,4,2,2.4
695,2,1,1,1,1,1,0,2,1,4,2,2.5
696,1,1,2,1,0,0,1,0,0,3,1,1.9
697,3,2,1,1,1,1,0,3,1,3,1,1
698,4,2,2,1,1,1,0,3,1,1,0,1.5
699,2,1,2,1,0,0,0,1,0,4,2,3
700,2,1,2,1,0,0,1,0,0,3,1,2.5
701,2,1,2,0,0,0,1,0,1,3,1,3.3
702,3,1,1,1,0,1,0,1,1,3,1,1.8
703,3,1,1,1,1,1,0,1,0,3,1,1.9
704,3,1,2,1,0,1,0,1,1,4,2,3.9
705,2,1,2,1,0,1,0,1,1,3,1,3.6
706,4,1,1,0,0,0,0,1,1,2,0,1.4
707,2,1,1,0,1,0,0,1,1,3,1,3.1
708,1,1,2,0,0,0,1,0,1,3,1,2.1
709,2,1,2,0,0,0,0,1,1,2,0,1.7
710,2,1,2,1,1,0,1,0,0,3,1,3.2
711,2,2,2,1,1,1,0,1,1,3,1,3.4
712,3,1,1,0,0,0,0,1,1,4,2,2.5
713,2,2,2,0,0,0,0,1,1,2,0,2.1
714,3,1,1,1,0,0,0,1,1,3,1,3.7
715,1,1,2,1,1,1,1,0,0,4,2,4
716,1,1,2,0,0,0,1,0,1,2,0,1.9
717,2,2,2,0,0,0,0,1,1,2,0,2.9
718,1,1,2,1,0,0,1,0,0,4,2,2.1
719,3,2,1,1,1,1,0,3,0,3,1,1.4
720,4,1,2,1,1,1,0,2,0,2,0,0.4
721,3,2,1,1,1,1,0,1,1,4,2,2.5
722,4,2,1,1,1,1,0,2,1,3,2,1.3
723,4,1,1,0,0,0,0,1,0,4,2,3
724,2,1,1,0,0,0,1,0,1,1,0,1.3
725,2,1,2,1,1,0,1,0,0,4,2,1.3
726,4,2,1,0,0,0,0,1,0,3,1,3.2
727,2,1,1,1,0,0,0,1,1,4,2,2.7
728,3,1,2,1,0,0,1,0,1,3,1,2.9
729,3,2,1,0,1,1,0,1,1,2,0,1.8
730,4,2,1,1,1,1,0,1,1,3,1,2.8
731,3,1,2,0,0,0,0,1,0,3,1,1.7
732,1,1,2,1,1,1,1,0,0,4,2,4.3
733,3,1,2,1,0,0,0,2,1,2,0,1.2
734,4,2,1,0,1,0,0,1,1,2,0,2.2
735,2,1,1,1,0,0,0,1,1,2,1,3.1
736,3,1,1,1,1,1,0,1,0,3,1,2.2
737,2,2,2,1,0,0,0,1,0,3,1,1.7
738,3,1,2,0,0,0,0,1,0,4,2,4.2
739,1,2,1,0,0,0,0,2,1,4,2,4.1
740,3,3,1,1,0,0,0,2,1,1,0,4.4
741,1,1,2,1,0,0,1,0,1,4,2,3.7
742,3,2,1,1,1,1,0,1,1,3,1,2.5
743,2,1,1,1,0,0,0,1,0,2,0,2.4
744,2,1,1,1,1,0,0,1,1,2,0,3.5
745,1,1,1,1,1,1,0,1,1,4,2,2.3
746,1,1,2,0,0,0,1,0,0,2,1,0.5
747,1,1,2,0,0,0,1,0,1,4,2,3.2
748,3,1,1,1,1,1,0,1,0,3,1,2.2
749,1,1,2,0,0,0,1,0,1,3,1,2.7
750,2,1,1,1,1,1,0,1,1,4,2,1.9
751,2,1,2,1,0,0,1,0,0,3,1,2.6
752,3,1,1,0,0,0,0,1,1,3,1,1.8
753,2,1,2,1,1,0,0,1,1,2,0,2.2
754,4,1,2,1,0,0,0,1,0,3,1,3.2
755,2,1,2,1,1,1,1,0,1,3,1,2.2
756,1,1,2,0,0,0,1,0,1,3,1,2.7
757,2,1,1,1,0,1,1,0,0,3,2,2.6
758,3,2,2,1,1,1,0,2,1,3,1,2.8
759,3,2,2,0,0,0,0,1,1,3,1,2.1
760,3,2,2,1,0,0,0,2,1,3,1,3.5
761,3,1,2,1,1,1,0,1,0,4,2,2.2
762,2,1,2,1,0,0,1,0,1,2,0,3
763,4,1,1,0,0,0,0,1,0,2,1,2
764,2,2,2,1,1,1,0,1,1,4,2,1.3
765,3,3,1,1,0,0,0,2,1,2,1,2.2
766,3,2,1,0,0,0,0,1,1,3,1,2.6
767,4,1,1,0,0,0,1,0,0,3,2,2.2
768,2,1,2,1,0,0,1,0,1,3,1,3.2
769,3,1,1,1,0,1,0,1,1,4,2,3.2
770,4,2,1,1,1,1,0,2,1,4,2,1.2
771,3,1,2,1,1,1,0,1,1,2,0,2.8
772,3,1,2,1,1,1,0,2,0,4,2,3.3
773,2,2,1,1,1,1,0,2,1,2,1,1.8
774,2,1,2,0,0,0,1,0,0,3,1,2.8
775,2,1,1,0,1,0,0,1,0,3,1,2.3
776,3,1,1,1,1,0,0,1,1,3,1,3.3
777,3,3,2,1,0,0,0,2,1,2,0,2.8
778,2,1,2,0,0,0,0,1,1,3,1,2.8
779,2,1,1,0,0,0,0,1,1,3,1,3
780,3,2,2,1,0,1,0,1,1,4,2,2.4
781,2,2,2,0,0,0,0,2,1,2,0,1.4
782,1,1,2,0,0,0,1,0,0,2,0,2.6
783,2,1,2,1,0,0,1,0,1,3,1,2.3
784,2,1,2,1,0,0,0,1,1,3,1,3.1
785,2,1,2,0,0,0,1,0,1,3,1,3.1
786,4,1,2,1,0,0,0,1,1,3,1,1.4
787,2,2,2,1,0,0,0,2,1,1,0,2.7
788,3,2,1,1,0,0,0,2,1,2,0,2.5
789,1,1,2,0,0,0,1,0,0,3,1,1.8
790,4,1,2,1,1,1,0,1,0,4,2,3
791,3,1,2,0,0,0,1,0,1,3,1,2.7
792,2,1,1,1,0,0,0,2,1,3,1,3.5
793,2,1,1,0,0,0,0,1,1,4,2,1.7
794,4,1,2,1,0,1,0,2,1,2,0,2.6
795,2,1,2,0,0,0,1,0,1,2,0,2.1
796,1,1,2,1,0,0,1,0,1,4,2,4.6
797,3,3,1,1,1,0,0,2,0,2,1,1.8
798,1,1,2,0,0,0,1,0,1,4,2,3.4
799,3,1,2,1,1,0,0,1,0,3,1,3.4
800,3,1,1,0,1,0,0,1,0,2,1,2.6
801,4,1,2,1,0,0,0,1,0,3,1,1.3
802,2,1,2,1,0,0,1,0,1,4,2,1.4
803,4,2,1,1,1,1,0,2,1,3,1,3.5
804,4,1,1,1,0,0,0,1,0,4,2,3.4
805,3,1,2,0,0,0,0,1,0,4,2,3.6
806,3,3,2,1,0,0,0,2,1,2,0,1.3
807,1,1,2,1,1,1,1,0,1,2,0,1.8
808,4,2,1,1,1,1,0,2,1,3,1,2.4
809,4,1,1,0,0,0,0,1,0,4,2,4.5
810,3,2,1,1,0,1,0,2,1,3,1,3.6
811,1,1,2,1,1,1,1,0,1,3,1,3
812,3,1,2,1,0,0,0,1,1,3,1,2.5
813,1,1,2,1,0,0,1,0,0,4,2,2.2
814,4,2,2,1,0,0,0,2,1,2,0,2
815,2,1,1,0,0,0,1,0,1,2,1,2.9
816,3,1,1,0,0,0,0,1,1,2,0,1.2
817,2,1,1,0,1,0,0,1,0,4,2,2.4
818,3,1,1,1,1,0,0,1,1,3,1,3.1
819,1,1,2,1,0,0,1,0,1,2,0,1.9
820,3,1,2,1,0,0,0,1,0,4,2,2.9
821,3,1,2,1,0,1,0,1,1,3,1,2.2
822,3,2,1,0,0,0,0,2,0,2,0,3.1
823,3,1,2,1,1,1,0,1,1,4,2,2.4
824,3,1,2,0,0,0,0,1,1,3,1,3.5
825,4,2,2,1,0,1,0,3,1,2,0,0.9
826,4,3,1,1,0,1,0,3,1,2,0,1.2
827,3,1,2,1,0,0,0,1,0,2,0,2.6
828,2,1,2,0,0,0,1,0,1,2,0,1.5
829,4,2,1,1,1,1,0,1,1,4,2,1.9
830,2,1,2,0,0,0,0,1,1,2,0,1.2
831,2,1,2,1,1,1,0,2,1,3,1,1.7
832,2,1,2,1,0,0,1,0,1,4,2,3.7
833,3,1,1,1,0,0,0,1,0,4,2,2.6
834,2,1,2,1,0,0,0,1,1,4,2,1.8
835,4,1,1,1,1,1,0,1,0,3,1,2.6
836,1,1,2,1,0,0,1,0,1,3,1,2.9
837,3,1,1,1,1,0,0,2,1,3,1,1.7
838,2,1,2,0,0,0,1,0,1,3,1,0.8
839,3,2,2,1,0,0,0,1,1,3,1,2.9
840,3,1,2,1,0,0,0,2,1,2,0,2.5
841,2,1,2,1,0,0,1,0,1,3,1,3.2
842,3,1,2,1,1,0,0,1,1,3,1,3.7
843,2,2,1,1,0,0,0,2,1,4,2,2.5
844,3,1,1,1,0,0,0,1,1,3,1,2
845,2,1,2,1,0,0,1,0,1,2,0,1.2
846,1,2,1,1,1,1,0,1,1,2,0,3.2
847,3,1,2,1,1,1,0,1,1,4,2,2.7
848,1,1,2,1,1,0,1,0,1,2,0,2.2
849,2,1,2,1,1,0,1,0,0,3,1,2.8
850,4,2,1,1,1,1,0,2,1,2,0,1.2
851,3,1,2,1,0,0,0,1,1,2,0,3.8
852,3,3,1,1,1,1,0,2,1,2,0,2
853,3,1,1,1,0,1,0,2,1,1,0,2.6
854,3,1,2,1,0,1,0,1,1,3,1,2.4
855,2,1,2,1,0,0,1,0,1,3,1,1.4
856,1,1,2,1,0,0,1,0,1,2,0,3.1
857,4,2,2,1,1,1,0,3,1,2,0,1.7
858,3,1,1,1,0,0,0,1,1,3,1,3.2
859,4,1,1,1,0,1,0,1,1,3,1,3
860,3,1,1,1,0,0,0,1,1,3,1,2.9
861,4,1,1,0,0,0,0,1,1,2,0,1.8
862,3,1,1,1,0,0,0,1,1,3,1,3.5
863,1,1,2,1,0,0,1,0,1,2,0,1.5
864,2,2,2,1,0,1,0,2,1,4,2,3.2
865,3,1,1,1,1,1,0,1,1,4,2,0.9
866,1,1,2,1,0,0,1,0,0,3,1,2.5
867,4,2,1,1,0,0,0,1,1,2,0,2.4
868,3,1,2,1,0,0,0,1,1,3,1,2.3
869,3,2,1,1,0,1,0,1,1,2,1,2.3
870,3,2,1,1,0,0,0,1,1,2,0,1.4
871,1,1,2,0,0,0,1,0,1,3,1,2.9
872,3,2,1,1,1,1,0,2,1,3,1,2.6
873,3,1,2,0,0,0,0,1,0,4,2,2.5
874,3,1,1,1,0,0,0,1,1,1,0,2.7
875,2,1,2,1,0,0,1,0,0,3,1,4.2
876,1,1,2,0,0,0,1,0,0,3,1,3
877,4,2,1,0,0,1,0,2,0,3,1,2.1
878,1,1,2,0,1,0,1,0,1,2,1,3.1
879,2,1,2,1,0,0,1,0,1,3,1,3.2
880,3,3,2,0,0,0,0,1,0,3,1,2.2
881,3,1,2,1,1,1,0,1,1,3,1,3
882,3,2,2,1,0,0,0,1,1,1,0,1.8
883,2,2,1,1,1,1,0,3,1,4,2,2.3
884,3,1,1,1,0,1,0,1,1,3,1,2.9
885,1,1,2,1,1,0,1,0,0,3,1,3
886,4,3,1,1,1,1,0,2,0,2,0,2.3
887,1,3,2,1,0,1,0,2,1,4,2,2.1
888,2,1,1,0,1,1,0,1,1,2,0,3.2
889,3,2,2,1,1,1,0,1,1,1,0,2.6
890,3,1,1,1,1,1,0,1,1,4,2,3.6
891,2,1,1,1,1,0,1,0,1,4,2,2.3
892,4,1,2,1,1,1,0,1,0,2,0,1.9
893,2,1,2,0,0,0,1,0,1,4,2,2.6
894,2,1,2,1,1,1,1,0,1,4,2,2.9
895,3,1,1,1,1,0,0,1,0,3,2,3.7
896,2,1,2,0,1,0,1,0,0,3,1,3.7
897,4,1,2,1,0,0,0,1,0,3,1,1.9
898,4,2,1,0,0,0,0,1,0,3,1,1.7
899,2,1,2,1,0,0,1,0,1,4,2,3.7
900,3,2,1,0,1,1,0,1,1,2,1,0.9
901,3,2,1,1,0,0,0,1,1,4,2,3.4
902,4,2,2,1,0,0,0,2,1,2,0,1.6
903,2,1,1,1,0,0,1,0,1,3,1,3.1
904,2,1,2,1,0,0,1,0,0,4,2,2.5
905,2,1,2,1,0,0,1,0,1,3,2,2
906,1,1,2,0,0,0,1,0,1,3,1,2.4
907,4,1,2,1,0,0,0,1,0,2,0,2.5
908,2,1,1,1,0,0,0,1,1,2,1,2.8
909,4,1,1,1,0,0,0,1,0,3,1,2
910,3,1,1,0,0,0,0,1,1,2,0,2.1
911,2,1,2,1,0,0,1,0,1,3,1,1.8
912,3,2,1,1,0,0,0,2,1,3,1,1.9
913,3,2,1,1,0,0,0,1,1,3,1,3.6
914,2,2,2,0,0,0,0,1,0,4,2,2.1
915,3,1,2,1,1,1,1,0,0,3,1,3.9
916,3,2,1,1,1,0,0,1,1,3,1,1.8
917,2,1,1,1,0,0,0,1,0,4,2,3
918,4,2,1,0,0,0,0,1,1,4,2,4.1
919,3,1,2,1,1,1,0,1,1,4,2,2.8
920,1,1,2,1,0,0,1,0,0,3,1,4.4
921,3,1,1,0,0,0,0,1,1,4,2,3.1
922,2,2,1,1,0,1,0,3,1,2,0,2.3
923,2,3,1,1,0,0,0,2,0,2,0,2
924,4,2,1,1,0,0,0,1,1,2,0,2.5
925,4,2,1,0,0,0,0,1,1,3,1,1.1
926,3,3,2,1,1,1,0,1,1,4,2,2.5
927,2,1,2,1,0,0,1,0,1,4,2,4.3
928,2,1,2,1,0,0,0,1,0,3,1,3.8
929,3,2,1,1,0,0,0,1,1,2,1,2.1
930,2,1,2,0,1,0,1,0,1,3,1,3
931,4,1,2,0,0,0,0,2,1,3,1,2.2
932,3,1,1,0,0,0,0,1,1,3,1,2.7
933,4,2,1,1,1,0,0,1,1,3,1,3.8
934,2,1,2,0,0,0,1,0,0,4,2,3.9
935,2,1,2,1,0,0,0,2,1,2,1,3.3
936,2,1,1,0,0,0,1,0,0,3,1,3.3
937,3,2,2,1,0,1,0,1,1,3,1,2.3
938,2,1,1,0,0,0,1,0,1,3,1,2.8
939,4,2,2,0,0,0,0,1,0,2,0,2
940,3,1,2,1,1,0,0,1,1,1,0,2.2
941,2,1,1,0,0,0,1,0,1,3,2,2.9
942,3,1,2,1,1,1,0,1,1,4,2,2.2
943,4,1,1,1,1,1,0,1,1,3,1,2.2
944,1,1,2,0,0,0,1,0,1,3,1,2.6
945,2,1,2,1,0,0,1,0,1,4,2,2.4
946,2,2,1,1,0,1,0,2,1,3,1,3
947,3,1,1,1,0,0,0,1,1,2,0,2.3
948,1,1,2,1,1,1,1,0,1,4,2,5
949,4,1,2,0,0,0,0,1,0,3,1,1.7
950,1,1,2,1,1,1,1,0,1,4,2,2.8
951,1,1,2,1,0,0,0,1,1,2,0,2.3
952,2,1,2,1,0,0,0,1,1,3,1,2.6
953,4,1,2,1,0,1,1,0,0,2,0,1.6
954,2,1,1,0,0,0,0,1,0,2,0,1.8
955,3,3,2,1,0,0,0,1,0,4,2,3.6
956,2,1,1,1,1,1,0,1,1,4,2,3.5
957,4,1,1,0,1,1,0,1,0,4,2,1.9
958,3,1,2,1,0,0,0,1,1,3,1,2.1
959,2,1,1,1,0,1,0,1,0,3,1,1.9
960,3,2,1,0,0,0,0,2,1,3,1,2
961,4,1,1,1,0,1,0,1,1,3,1,0.9
962,4,2,1,1,0,1,0,3,1,2,0,0.8
963,2,3,1,1,0,0,0,2,1,3,1,1.7
964,3,1,2,0,0,0,0,2,1,2,0,2.1
965,1,1,2,0,0,0,1,0,0,3,1,2.5
966,2,2,1,1,0,1,0,3,0,2,0,0.2
967,2,1,2,0,0,0,1,0,1,2,1,2.6
968,3,2,2,1,0,0,0,1,1,4,2,2.6
969,3,2,1,1,1,1,0,1,1,4,2,2.7
970,3,1,1,1,1,1,0,1,1,4,2,3.3
971,3,2,2,0,0,0,0,1,0,2,0,0.8
972,3,3,1,0,0,0,0,1,1,2,0,2.5
973,4,3,2,1,0,1,0,1,1,4,2,1.9
974,2,1,2,1,0,0,1,0,1,3,1,5.1
975,3,1,1,1,1,1,0,1,1,4,2,1.9
976,3,1,2,1,0,0,1,0,1,4,2,2.8
977,4,1,1,0,0,0,0,1,0,2,1,1.5
978,4,2,1,1,0,0,0,1,1,3,1,2.1
979,4,2,1,1,0,0,0,2,1,4,2,3.3
980,2,1,2,1,0,0,0,1,1,2,1,1.6
981,1,2,2,0,0,1,1,0,0,3,1,3
982,3,2,2,1,0,1,0,2,1,4,2,1.8
983,1,1,2,0,0,0,1,0,1,3,1,1.6
984,2,1,2,1,0,0,0,1,1,4,2,3.4
985,4,1,1,1,0,1,0,2,1,2,0,2.5
986,4,1,2,1,1,1,0,1,1,3,1,2.7
987,2,1,2,1,0,0,0,1,1,3,1,3.5
988,3,1,1,1,1,1,0,1,1,3,1,2.8
989,3,2,1,1,1,1,0,1,1,2,0,2.5
990,2,1,2,0,0,0,1,0,1,2,0,1.6
991,3,3,2,1,0,0,0,1,1,3,1,2.4
992,2,1,2,1,0,1,0,1,1,4,2,1.9
993,4,2,2,0,0,0,0,1,0,2,1,2.5
994,3,1,2,0,1,1,0,1,0,3,1,1.3
995,3,1,2,1,0,1,0,1,1,4,2,3.2
996,1,1,2,1,0,0,1,0,1,3,1,3.1
997,1,1,2,1,0,0,1,0,0,3,1,3.9
998,1,1,2,1,0,0,1,0,1,4,2,2.5
999,3,1,1,1,0,0,0,1,1,4,2,2.7
1000,2,2,2,1,0,0,0,1,1,1,0,0.5
