,education,married,wr_01,wr_06,wr_new,age_10s,age4,race_white,Mach_score,mach_per,tp_score
502,3,1,1,1,0,0,0,1,4.25,2,1.3
503,3,2,1,1,1,0,1,0,3.95,1,2.4
504,3,2,1,0,0,0,1,1,3.05,1,0.8
505,3,1,1,1,1,0,1,0,3.9,1,3.6
506,3,1,1,1,1,0,1,1,3.95,1,1.2
507,4,2,0,1,1,0,1,0,3.2,1,1.9
508,2,2,1,0,0,0,2,1,1.9,0,1.8
509,2,1,1,1,1,0,1,0,2.6,0,1.8
510,4,1,1,0,0,0,1,0,3.2,1,2.5
511,2,1,1,0,1,0,0,1,3.4,1,2.1
512,3,1,1,0,0,0,0,1,3.15,1,3
513,4,1,0,1,0,0,1,0,4.25,2,2.1
514,2,1,0,0,0,0,0,0,3.55,1,2.2
515,3,1,1,1,1,0,1,1,3.8,1,2.2
516,3,1,1,0,1,0,2,1,3.5,1,1.3
517,2,2,1,0,0,0,1,1,2.65,0,2.3
518,3,2,1,1,1,0,1,1,2.4,0,1.9
519,2,1,0,0,0,0,0,1,2.35,0,0.6
520,3,1,0,1,0,0,0,1,4,2,2.6
521,3,1,0,0,0,0,0,1,2.55,0,0.8
522,2,1,1,1,1,0,0,0,3.7,1,3.4
523,3,1,1,0,0,0,1,1,2.6,0,2.8
524,3,2,0,1,0,0,2,1,1.5,0,2.3
525,2,1,0,0,0,0,0,0,3.1,1,3.2
526,1,1,1,0,0,0,0,1,2.6,0,2.3
527,2,1,0,0,0,0,0,1,3.1,1,2.7
528,1,1,1,1,1,0,0,1,5,2,3.3
529,2,1,0,1,0,0,0,0,3.05,1,2.7
530,1,1,1,0,0,0,0,1,4.35,2,2
531,2,1,1,0,0,0,1,1,4,2,3.1
532,4,1,1,0,0,0,3,1,2.2,0,1.9
533,2,1,1,0,0,0,1,1,3.45,1,3
534,3,2,1,0,0,0,1,1,3.9,1,2
535,4,2,1,0,0,0,1,1,1.25,0,2.6
536,3,1,1,0,1,0,1,0,4.75,2,2.3
537,3,2,1,0,0,0,1,0,3.6,1,2
538,2,1,0,1,0,0,1,1,3,1,2.4
539,3,1,0,1,0,0,1,1,3.25,1,1.8
540,2,1,0,0,0,0,1,1,2.2,0,3.1
541,2,1,0,0,0,0,1,1,3.65,1,4.2
542,1,1,0,0,0,0,0,1,2.55,0,1.4
543,2,2,1,1,0,0,2,1,4.5,2,2.8
544,2,1,0,0,0,0,1,1,4.1,2,4.3
545,2,1,1,0,0,0,1,1,3.6,1,2.3
546,1,1,0,0,0,0,0,0,4.35,2,3.8
547,3,2,1,0,0,0,1,1,2.5,0,3.1
548,2,1,1,0,0,0,0,0,4.15,2,2.8
549,3,1,1,0,0,0,1,0,3.5,1,1.4
550,4,1,1,1,1,0,1,1,3.35,1,1.2
551,2,2,1,0,0,0,2,1,2.55,0,1.6
552,3,2,0,0,0,0,2,1,4.8,2,2.5
553,2,1,0,0,1,0,0,1,3.95,1,3.7
554,4,2,1,1,1,0,1,1,3.15,1,2.5
555,3,2,1,1,1,0,2,0,4.3,2,1.3
556,2,2,1,0,0,0,2,0,3.25,1,2.5
557,2,1,0,0,0,0,0,0,3.8,1,1.7
558,3,1,1,0,0,0,1,0,2.95,1,2.7
559,4,2,0,0,1,0,2,0,4.25,2,2.1
560,4,2,1,1,1,0,1,0,4.1,2,2.7
561,2,2,0,0,0,0,1,1,3.9,1,4.6
562,3,1,1,0,0,0,1,1,2.75,1,2.7
563,1,1,1,0,0,0,0,1,3.65,1,3.9
564,4,1,1,0,0,0,1,0,4.05,2,2
565,1,1,0,1,1,0,0,1,4.55,2,2.7
566,3,1,1,1,1,0,1,1,3.5,1,3.6
567,3,1,1,1,1,0,1,0,4.4,2,2.6
568,1,1,1,1,1,0,0,1,5,2,2.8
569,3,1,1,1,0,0,1,1,3.35,1,3.5
570,2,1,0,0,0,0,1,1,2.8,1,3.4
571,2,1,0,0,0,0,0,0,4.1,2,2.8
572,3,3,0,0,0,0,2,0,3.1,1,2.2
573,2,1,1,0,0,0,0,1,4.8,2,3
574,2,1,0,0,0,0,1,1,3.5,1,3
575,2,1,1,0,0,0,0,0,3.9,1,2.8
576,3,2,1,0,0,0,2,0,2.35,0,1.3
577,2,1,1,0,0,0,1,1,2.7,0,3
578,2,1,1,0,0,0,0,1,4.05,2,2.1
579,2,1,1,0,1,0,0,0,3.05,1,2.3
580,3,1,1,1,1,0,1,1,5,2,2.1
581,2,1,1,0,0,0,0,1,3,1,2.2
582,3,2,1,0,0,0,1,0,3.8,1,2.9
583,4,1,1,1,1,0,2,1,3.25,1,3.4
584,2,1,1,0,0,0,0,1,3.25,1,2.4
585,2,1,0,0,0,0,0,1,2.8,1,3.4
586,4,2,1,0,0,0,1,1,2.7,0,2.8
587,2,2,1,0,0,0,1,1,4.15,2,2.8
588,2,1,1,1,1,0,0,1,2.6,0,4.1
589,3,2,1,1,1,0,2,1,2.45,0,2.8
590,2,1,1,0,0,0,0,1,4,2,3.4
591,4,2,1,0,0,0,2,1,3.4,1,3.5
592,2,1,1,1,1,0,1,1,3.75,1,3.3
593,4,2,1,1,1,0,2,1,2.4,0,2.4
594,4,1,1,1,0,0,1,0,2.55,0,3.1
595,2,1,1,1,0,0,1,1,2,0,1.8
596,3,1,1,0,0,0,1,1,2.9,1,1.1
597,3,1,1,1,1,0,0,1,3.55,1,1.8
598,1,1,1,0,0,0,1,1,3.6,1,2.5
599,4,1,0,0,0,0,1,0,3.2,1,1.7
600,2,3,1,1,1,0,2,1,4.05,2,3
601,4,1,1,0,0,0,2,1,3.9,1,1.5
602,2,1,0,0,0,0,0,0,3.6,1,2.8
603,4,1,1,1,0,0,1,0,3.75,1,1.3
604,2,1,1,1,0,0,1,1,2.5,0,2.8
605,3,1,1,0,0,0,1,1,4.4,2,2.9
606,3,2,1,0,0,0,1,1,3.35,1,2.2
607,4,2,1,0,0,0,1,1,4.6,2,0.9
608,2,1,0,0,0,0,0,0,4.1,2,2.9
609,3,1,1,1,1,0,1,0,3.75,1,1.4
610,3,3,1,0,0,0,1,1,3.95,1,2.1
611,2,2,0,0,0,0,1,1,3.1,1,3
612,2,3,1,0,0,0,2,1,3.2,1,2.4
613,3,1,1,1,1,0,1,1,1.6,0,3
614,3,2,1,0,0,0,2,1,4.3,2,2.8
615,3,1,1,1,1,0,2,1,4.05,2,2
616,2,2,1,0,0,0,1,1,3,1,2.3
617,4,3,1,1,1,0,2,1,1.75,0,2.8
618,2,1,1,1,1,0,2,1,3.4,1,2.4
619,3,1,1,0,0,0,2,0,4.5,2,2.7
620,4,2,1,1,1,0,2,1,2.2,0,1.3
621,3,1,1,1,1,0,0,1,4.6,2,2
622,3,1,1,1,1,0,1,0,2.7,0,2.1
623,3,2,0,0,0,0,1,1,2.35,0,2.1
624,2,3,1,0,0,0,2,1,3.4,1,1.9
625,3,1,1,0,1,0,1,1,4.2,2,2.4
626,3,1,0,0,0,0,1,0,3.75,1,2.1
627,2,1,0,0,0,0,0,1,2.65,0,3.4
628,1,1,1,1,0,0,0,0,4.4,2,2.7
629,1,1,1,0,0,0,0,1,4.4,2,4.1
630,2,1,1,0,0,0,0,1,4.3,2,3.5
631,3,1,1,0,0,0,1,1,3.8,1,2.8
632,3,1,0,0,0,0,1,0,2.75,1,3
633,3,1,1,1,0,0,1,1,2.8,1,1.9
634,4,2,0,0,0,0,1,0,2.3,0,3
635,2,1,0,1,0,0,0,0,5,2,2.9
636,1,2,1,1,1,0,3,1,3.4,1,2.6
637,2,3,1,0,0,0,2,1,2,0,0.9
638,4,2,1,0,1,0,2,1,3.65,1,1.9
639,3,1,0,1,1,0,0,0,3.85,1,2.4
640,2,1,0,0,0,0,0,1,3.2,1,0.9
641,2,1,1,0,0,0,1,1,3.15,1,4.1
642,3,1,1,1,1,0,1,1,4.5,2,3
643,2,1,0,0,0,0,1,1,2.8,1,2.1
644,3,1,1,1,1,0,1,1,4.2,2,3.9
645,3,1,1,0,0,0,1,0,3.95,1,3.3
646,2,1,1,0,0,0,0,0,3,1,2.5
647,1,3,0,0,0,0,1,0,4.3,2,1.9
648,4,2,1,0,0,0,2,0,1.9,0,1.3
649,3,1,1,1,1,0,1,0,4.05,2,2.7
650,1,1,0,0,0,0,0,0,4.1,2,3.5
651,2,2,1,0,0,0,1,1,1.9,0,2.2
652,2,1,1,0,0,0,0,0,2.45,0,0.8
653,3,2,1,1,1,0,1,0,4.3,2,2.1
654,3,3,1,1,1,0,1,1,4.3,2,2.7
655,2,1,0,0,0,0,1,1,3.6,1,3.5
656,3,3,1,0,0,0,2,1,4,2,2.1
657,3,1,1,0,0,0,1,1,2.05,0,2
658,1,1,1,0,0,0,0,1,3.15,1,3.1
659,4,1,0,0,0,0,0,0,3.45,1,2.3
660,2,1,0,0,0,0,1,1,4.35,2,2.2
661,2,1,0,0,0,0,0,0,2,0,2.4
662,3,3,1,1,0,0,1,1,3,1,2.3
663,2,1,1,1,0,0,0,0,2.9,1,3
664,2,1,0,0,0,0,0,0,2.9,1,2.5
665,2,2,0,0,0,0,2,1,1.3,0,1.6
666,4,3,1,1,1,0,2,0,3.4,1,2.4
667,3,1,1,0,0,0,2,1,2.7,0,2.7
668,2,1,0,0,0,0,0,1,4.2,2,2.8
669,2,1,1,0,0,0,1,1,4.55,2,3.7
670,3,2,1,0,0,0,1,1,2.75,1,1.5
671,3,3,1,0,0,0,1,1,3.1,1,2.5
672,1,1,1,0,0,0,0,0,3.25,1,3.6
673,1,1,0,0,0,0,0,0,2.3,0,3
674,3,1,1,0,1,0,1,1,4,2,3
675,3,2,0,0,0,0,1,1,3.4,1,1.8
676,1,1,0,0,0,0,0,1,3.45,1,3.6
677,4,2,1,0,1,0,3,1,2.85,1,2.3
678,2,1,1,0,0,0,0,1,3.35,1,4.3
679,4,1,1,1,1,0,2,1,3.9,1,1.8
680,3,1,1,1,1,0,1,0,2.5,0,2.2
681,1,1,0,1,0,0,0,1,4.7,2,3.5
682,1,1,0,0,0,0,0,1,2.15,0,1.2
683,4,1,1,0,0,0,1,0,2.2,0,2.6
684,3,3,0,1,1,0,2,0,2,0,1.5
685,2,1,1,1,0,0,0,1,3.65,1,2.3
686,3,1,0,0,0,0,1,1,2.05,0,2.7
687,2,1,1,0,1,0,1,0,4.9,2,3.1
688,2,1,0,0,0,0,1,1,1.85,0,1.5
689,2,2,1,1,1,0,1,1,4.3,2,3.7
690,3,2,1,0,1,0,1,1,3.65,1,2.4
691,2,1,1,1,0,0,1,1,4.45,2,3.3
692,1,1,0,0,0,0,0,0,1.85,0,2.8
693,3,1,0,0,0,0,1,0,3.05,1,2.9
694,3,1,1,1,1,0,1,1,3.8,1,2.2
695,1,2,1,0,1,0,2,1,4,2,2.4
696,1,1,1,0,1,0,0,0,3.45,1,2.1
697,3,3,1,0,0,0,1,1,2.05,0,2
698,2,1,1,0,0,0,1,1,3.05,1,3.8
699,3,2,0,0,0,0,2,1,3.8,1,0.7
700,3,1,1,1,0,0,1,1,3.15,1,1.6
701,2,1,1,0,1,0,1,0,2.95,1,1.7
702,2,3,1,0,0,0,2,1,4,2,1.7
703,4,1,1,0,0,0,1,0,2.05,0,2.2
704,1,1,1,0,0,0,0,1,2.95,1,2.1
705,1,1,0,0,0,0,0,0,2.4,0,1.6
706,2,1,0,1,0,0,1,0,4.2,2,4.1
707,1,1,1,0,0,0,0,1,3.05,1,2.5
708,2,1,0,1,0,0,0,1,4,2,3.4
709,2,1,0,0,0,0,1,1,3.45,1,3.7
710,2,1,0,0,0,0,0,0,2.2,0,2.1
711,2,1,1,0,1,0,1,1,2.6,0,2.6
712,3,1,1,0,0,0,1,1,2.6,0,2.2
713,4,1,1,1,1,0,2,1,4.2,2,1.8
714,1,1,1,0,0,0,0,1,2.45,0,2
715,2,1,1,0,0,0,0,0,3.15,1,3.1
716,3,1,0,0,0,0,1,0,3.5,1,1.8
717,2,1,0,1,1,0,0,1,3.4,1,2.2
718,2,3,1,0,1,0,2,1,3,1,3
719,3,3,0,0,0,0,2,0,2.45,0,0.5
720,2,1,1,0,0,0,0,1,3.5,1,2.9
721,1,1,0,0,0,0,0,1,3.25,1,2.7
722,3,3,1,0,0,0,1,1,2.05,0,2
723,1,1,1,1,1,0,0,0,4.6,2,1.8
724,3,1,1,1,1,0,1,1,1.8,0,2.2
725,3,2,1,1,1,0,1,1,2.65,0,2.2
726,2,1,1,0,0,0,0,1,3.05,1,2.1
727,1,1,1,0,0,0,0,1,4.2,2,2.8
728,3,2,1,1,1,0,2,1,4.4,2,2.9
729,3,1,0,0,0,0,0,1,3.8,1,3.3
730,2,1,0,0,0,0,0,1,3.55,1,2.4
731,2,1,1,1,1,0,0,1,5,2,2.1
732,1,1,1,0,1,0,0,0,3.7,1,3.1
733,2,1,0,0,0,0,1,0,2.9,1,2.4
734,3,1,1,1,1,0,1,1,3.45,1,3.6
735,2,1,1,0,0,0,0,0,3.9,1,2.4
736,1,1,1,0,0,0,0,1,4.35,2,4.7
737,2,1,1,0,0,0,0,1,4.65,2,1.1
738,2,1,1,0,0,0,0,1,4.45,2,3.7
739,3,1,0,1,1,0,1,0,1.65,0,3.6
740,3,1,1,1,1,0,1,0,3.4,1,3.6
741,1,1,0,0,0,0,0,1,4.5,2,2.2
742,1,1,0,0,0,0,0,0,3.3,1,3
743,2,1,0,1,0,0,0,1,3.65,1,3.8
744,2,1,0,0,0,0,0,0,3.55,1,2.9
745,4,1,1,1,0,0,1,1,4.6,2,2.1
746,3,1,1,0,0,0,2,1,2.6,0,1.9
747,4,2,1,1,1,0,1,1,1.8,0,1.7
748,2,2,1,0,0,0,1,1,4.15,2,2.3
749,3,1,1,1,1,0,1,0,2.55,0,1.7
750,2,2,0,0,0,0,2,0,3.35,1,2.3
751,2,1,1,0,0,0,0,1,4.55,2,2.2
752,3,1,1,1,1,0,1,1,3.95,1,2.8
753,3,1,0,0,0,0,0,0,4.6,2,4.4
754,4,1,1,1,1,0,2,1,2.85,1,1.8
755,2,1,0,0,0,0,0,1,3.2,1,3.3
756,2,1,0,0,0,0,0,1,2.15,0,1.5
757,3,1,0,0,0,0,1,1,3.35,1,1.6
758,2,1,1,1,0,0,0,0,2.6,0,1.5
759,3,2,1,0,0,0,1,0,2.65,0,1.6
760,3,2,1,0,0,0,1,0,2.1,0,1.5
761,2,1,1,0,0,0,0,1,4.35,2,3.5
762,3,1,1,1,0,0,0,1,3,1,2.7
763,4,2,1,0,0,0,1,1,2,0,0.9
764,1,1,1,0,0,0,1,1,4.1,2,3.4
765,2,2,1,0,0,0,3,1,2.05,0,2.7
766,1,1,1,0,0,0,0,0,3.2,1,1.9
767,3,2,0,0,0,0,2,0,1.8,0,1.6
768,2,1,1,1,1,0,0,0,3.5,1,3.6
769,2,1,0,0,0,0,0,0,4.35,2,2.4
770,3,3,1,0,0,0,1,1,2.35,0,1.7
771,2,1,1,0,0,0,0,1,3.3,1,2.7
772,1,1,0,0,0,0,0,0,1.95,0,1.4
773,2,1,1,0,0,0,0,1,4.25,2,2.1
774,3,1,1,0,0,0,1,1,3,1,1.7
775,1,1,0,0,0,0,3,1,3.45,1,2.4
776,3,1,1,1,1,0,1,1,4.25,2,2.5
777,4,2,1,1,1,0,1,1,3.35,1,1.5
778,2,2,1,0,0,0,1,1,3.25,1,3.8
779,2,1,1,1,1,0,0,1,3.85,1,2.3
780,2,1,1,0,0,0,0,0,2.95,1,2.5
781,2,1,1,0,0,0,0,1,2.9,1,3.5
782,3,1,1,0,0,0,1,1,3.9,1,2.5
783,1,1,1,0,0,0,2,1,2.4,0,2.6
784,2,1,1,0,0,0,0,0,4.05,2,3.9
785,3,1,1,0,0,0,1,1,3.35,1,1.6
786,3,1,1,0,0,0,1,1,3.35,1,2.7
787,3,2,1,0,0,0,2,1,2.5,0,1.9
788,3,2,1,0,0,0,1,1,3.8,1,1.7
789,3,2,1,0,0,0,2,1,3.5,1,2.5
790,3,2,1,1,1,0,2,0,3.6,1,2.4
791,4,3,1,1,1,0,1,1,3.5,1,2
792,2,1,1,0,0,0,1,1,2.75,1,1.4
793,2,1,1,0,0,0,1,1,3.15,1,3.8
794,2,1,0,0,0,0,0,1,4.4,2,4
795,4,1,1,1,1,0,1,0,4.85,2,3.1
796,3,1,1,0,0,0,1,0,3,1,1.7
797,3,1,1,1,1,0,0,0,4.05,2,1.9
798,3,1,0,1,0,0,1,1,3.85,1,1.2
799,4,1,1,1,1,0,1,1,4.35,2,2
800,1,1,1,0,0,0,0,1,4.15,2,2.4
801,3,1,1,0,0,0,1,0,3.95,1,2.4
802,3,1,0,0,0,0,1,0,3.35,1,2.8
803,2,1,0,0,0,0,0,1,3.9,1,2.4
804,3,1,0,1,0,0,1,1,3.45,1,2.6
805,4,1,1,1,1,0,2,1,2.45,0,1.9
806,4,1,1,1,0,0,1,1,4.2,2,1.5
807,3,2,1,0,0,0,1,1,3.85,1,1.3
808,3,3,0,1,0,0,1,1,3.9,1,2.9
809,2,1,1,1,1,0,1,1,4.4,2,1.5
810,1,1,1,0,0,0,1,0,3,1,6
811,3,1,1,1,1,0,1,1,2.05,0,2.9
812,4,1,1,0,0,0,1,1,4.1,2,1.8
813,3,1,1,0,0,0,1,0,3.2,1,3.1
814,1,1,0,0,0,0,0,1,2.8,1,1.9
815,3,2,0,0,0,0,1,1,2.7,0,2.6
816,2,1,1,0,0,0,1,1,3.6,1,2.4
817,2,1,1,1,0,0,0,1,4.2,2,2.8
818,2,3,1,0,0,0,1,1,2.45,0,2
819,2,1,0,0,0,0,0,0,3,1,2.3
820,3,1,1,0,0,0,1,1,2.45,0,1.9
821,1,1,1,0,0,0,0,0,4,2,3.7
822,2,3,1,0,1,0,1,1,2.25,0,2
823,3,2,0,0,0,0,1,1,2.6,0,1.8
824,1,1,1,0,0,0,0,0,3.4,1,2.9
825,2,2,1,0,0,0,1,0,2.6,0,2
826,2,1,1,1,0,0,1,1,2.3,0,2.9
827,2,1,1,0,0,0,0,1,2.05,0,2.4
828,3,1,1,1,1,0,1,0,3.25,1,2.1
829,4,2,0,0,0,0,1,0,3.1,1,1.8
830,3,2,1,0,1,0,1,1,3.55,1,2.8
831,2,1,1,1,1,0,1,1,2.7,0,2.4
832,2,1,1,0,0,0,0,1,2.85,1,2.5
833,3,2,1,1,1,0,3,1,2.9,1,0.7
834,3,1,0,1,1,0,1,1,4.15,2,3.6
835,2,1,0,0,0,0,0,0,4.5,2,2.8
836,4,3,1,1,1,0,2,1,4.75,2,0.7
837,4,2,0,0,1,0,1,1,3.2,1,2.5
838,4,2,1,0,0,0,2,1,2.45,0,1.9
839,4,2,1,0,0,0,1,0,2.35,0,1.8
840,2,3,1,0,0,0,2,0,4,2,1.5
841,3,2,0,0,0,0,1,1,3.85,1,2.3
842,2,1,0,0,0,0,0,0,4.3,2,2.5
843,3,1,0,0,0,0,1,0,4.55,2,2.5
844,4,1,1,1,1,0,1,1,4,2,3.5
845,3,2,0,0,0,0,2,0,2.4,0,2.5
846,2,1,0,0,0,0,1,1,3.8,1,4.3
847,3,3,1,1,1,0,2,1,3.05,1,4.2
848,2,1,1,0,0,0,0,1,3.6,1,3
849,3,2,1,1,1,0,1,1,1.85,0,0.7
850,3,2,0,0,0,0,1,0,3.4,1,2.3
851,2,3,1,0,0,0,2,1,4,2,1.9
852,2,1,1,0,0,0,0,1,2.65,0,2.1
853,4,1,1,0,0,0,1,0,3.9,1,3.5
854,3,3,1,1,1,0,2,1,4.45,2,1
855,1,1,0,0,0,0,0,1,2.45,0,2
856,2,1,1,0,0,0,1,0,4.05,2,1.8
857,4,1,1,1,1,0,1,0,3.1,1,3.1
858,3,1,1,1,1,0,1,1,4.8,2,1.8
859,3,2,1,0,0,0,1,1,4.3,2,2.2
860,2,1,1,0,0,0,0,0,4.5,2,2.4
861,3,1,1,1,1,0,1,0,2.5,0,3.2
862,3,1,1,1,1,0,0,1,1.9,0,2.5
863,2,3,1,1,1,0,2,1,3,1,3
864,3,1,1,0,0,0,0,1,3.9,1,2.6
865,2,1,1,0,0,0,0,0,3.6,1,2.7
866,3,1,1,1,1,0,0,1,4.2,2,3
867,3,3,1,0,1,0,3,1,2.35,0,0.3
868,3,1,1,0,0,0,2,1,3.05,1,1.4
869,3,2,1,0,0,0,2,0,3.7,1,2.3
870,2,3,1,0,0,0,3,1,1.9,0,2.6
871,4,1,0,0,0,0,1,1,1.7,0,1.5
872,3,1,0,1,0,0,1,1,4.2,2,2.9
873,2,1,1,0,0,0,0,1,2.95,1,3
874,3,1,1,0,0,0,1,1,3.45,1,1.8
875,4,1,1,1,1,0,1,1,3.2,1,0.7
876,4,1,1,1,1,0,1,1,3.6,1,2.7
877,2,2,1,1,1,0,1,1,2.7,0,2.2
878,4,2,1,1,1,0,3,0,2.7,0,1.5
879,2,1,1,1,0,0,1,1,2.7,0,4.1
880,2,1,0,0,0,0,1,0,4.3,2,1.7
881,4,1,1,1,0,0,0,1,4.3,2,2
882,2,1,1,0,0,0,0,1,2.7,0,5
883,1,1,1,0,0,0,0,1,4.4,2,5.6
884,3,1,1,0,1,0,1,0,3.5,1,3.5
885,2,3,1,0,0,0,2,1,3.65,1,3
886,4,2,1,0,1,0,1,0,1.75,0,1.8
887,2,1,1,0,0,0,0,1,3.85,1,3.1
888,2,2,1,0,0,0,1,0,3.05,1,2.5
889,3,1,1,0,0,0,1,0,3.5,1,2.4
890,2,1,1,0,0,0,0,1,3.45,1,2.3
891,3,1,1,1,1,0,1,0,3.65,1,3.3
892,3,3,1,1,1,0,1,1,2.85,1,2
893,4,1,1,1,1,0,1,1,3.55,1,2.2
894,4,1,1,0,0,0,1,0,2.7,0,2.4
895,2,3,0,0,0,0,2,1,3.3,1,1.5
896,2,2,1,0,0,0,1,1,4.6,2,3.3
897,1,1,0,0,0,0,0,1,2.6,0,1.6
898,1,1,0,0,0,0,0,0,2.4,0,2.8
899,2,1,1,1,1,0,0,0,3.45,1,3.3
900,2,1,0,0,0,0,0,1,4.3,2,2.6
901,3,2,1,1,1,0,1,0,3.3,1,2.4
902,3,1,1,1,1,0,1,1,2.35,0,2.4
903,3,1,0,1,0,0,1,0,2.4,0,1.5
904,3,1,1,0,0,0,1,1,4.15,2,2.3
905,2,3,0,0,0,0,2,1,3.95,1,1.6
906,3,1,1,0,0,0,1,1,3.7,1,2
907,3,1,1,1,1,0,1,1,3.5,1,1.1
908,3,1,1,0,1,0,1,1,3.3,1,1.7
909,2,1,0,0,0,0,0,1,3.45,1,2.3
910,2,2,1,1,1,0,1,1,3.7,1,2.6
911,3,1,1,1,0,0,1,1,3.65,1,2.9
912,4,1,1,0,0,0,1,1,3.65,1,3.3
913,4,1,1,0,0,0,1,1,2.45,0,2.2
914,4,1,1,0,0,0,1,1,3.1,1,1.8
915,4,3,1,1,1,0,2,0,2.15,0,1.9
916,2,1,0,0,0,0,0,1,4.7,2,2.3
917,2,1,0,0,0,0,0,1,2.75,1,2.5
918,3,3,1,0,1,0,1,1,4.15,2,1.8
919,2,1,1,0,0,0,1,1,3,1,3.1
920,3,2,1,1,1,0,2,1,3.35,1,1.7
921,4,2,1,0,0,0,1,1,2.8,1,1.6
922,4,1,1,1,1,0,1,1,4.1,2,1.6
923,1,1,0,0,0,0,0,1,4.1,2,2.6
924,2,3,1,0,0,0,2,0,3.5,1,1.4
925,3,1,1,1,1,0,1,1,4,2,3.5
926,1,1,1,0,0,0,1,1,4.9,2,4.5
927,3,2,1,0,0,0,2,0,2.9,1,1.7
928,1,1,1,0,1,0,0,0,2.9,1,2.4
929,4,2,1,1,1,0,2,1,3.35,1,1.9
930,2,1,0,1,0,0,1,1,2.45,0,2.7
931,2,3,0,0,0,0,1,1,3.45,1,1.4
932,2,1,0,0,0,0,0,1,2.75,1,3
933,1,1,1,0,0,0,0,1,2.85,1,3
934,4,1,1,1,1,0,1,1,4.5,2,1.9
935,2,1,1,0,0,0,2,1,2.05,0,0.8
936,3,1,0,0,0,0,1,1,3.15,1,2.5
937,2,1,1,0,0,0,0,0,3.9,1,3.8
938,2,1,1,1,1,0,0,0,4.55,2,2.4
939,4,1,0,0,0,0,1,1,2.65,0,2.8
940,4,1,1,0,0,0,1,0,3.6,1,2.6
941,3,1,0,0,0,0,1,1,3.15,1,1.9
942,3,1,1,0,0,0,2,1,2.55,0,2.9
943,3,2,1,1,1,0,2,1,2.5,0,2.4
944,2,2,1,0,0,0,2,1,3.95,1,3.3
945,1,1,0,0,0,0,0,0,3.45,1,2
946,3,1,0,0,0,0,1,0,3.3,1,3.4
947,2,1,1,0,0,0,0,1,4.2,2,3.1
948,2,2,1,0,0,0,1,1,2.35,0,1.4
949,3,1,1,1,1,0,1,0,2.25,0,1.8
950,4,2,0,0,0,0,1,0,2.55,0,2.2
951,3,2,1,0,0,0,1,1,2.6,0,1.9
952,2,1,0,0,1,0,1,1,3.25,1,3
953,3,1,1,1,0,0,1,0,2.5,0,1.8
954,3,3,1,1,1,0,2,1,1.45,0,1.9
955,3,2,1,0,0,0,1,1,2.95,1,2.8
956,3,2,1,1,1,0,1,1,4.25,2,2.5
957,4,2,1,1,1,0,2,1,4,2,1.3
958,2,1,0,0,0,0,0,1,2.2,0,2.1
959,2,1,1,1,1,0,1,0,3,1,2.8
960,2,1,0,0,0,0,1,0,3.1,1,2.9
961,3,2,1,1,1,0,1,1,2.9,1,1.9
962,3,1,0,0,0,0,1,1,3.65,1,1.7
963,4,2,1,1,1,0,3,1,4,2,2.9
964,4,2,1,1,1,0,1,0,2.25,0,1.1
965,1,1,1,0,1,0,0,1,2.05,0,2.2
966,4,2,1,0,1,0,3,1,2.55,0,3.2
967,2,3,1,0,0,0,2,1,4.75,2,1.9
968,2,1,1,0,0,0,0,1,5,2,4.9
969,3,1,1,0,0,0,1,0,2.55,0,2.6
970,3,1,1,0,0,0,1,0,2.85,1,3.6
971,4,2,0,0,0,0,1,1,2.75,1,3
972,3,1,1,0,0,0,1,0,4,2,3.3
973,2,1,1,0,0,0,1,0,2.95,1,1.9
974,2,3,1,1,1,0,1,1,4.3,2,3
975,2,1,1,0,0,0,1,1,3.65,1,1.2
976,2,1,1,0,0,0,1,1,3.8,1,1.4
977,1,1,0,0,0,0,0,0,3.85,1,2.3
978,2,1,1,0,0,0,1,1,2.65,0,2.4
979,2,1,0,0,0,0,1,1,4.6,2,2.6
980,1,1,1,1,1,0,0,1,3.25,1,2.8
981,4,1,0,0,0,0,1,1,2.3,0,2.3
982,1,1,0,0,0,0,0,1,3.1,1,3.1
983,3,1,1,1,1,0,1,0,1,0,0
984,2,3,0,0,0,0,1,1,2.7,0,2.5
985,1,1,0,1,0,0,0,0,4,2,2.6
986,2,1,1,1,1,0,1,0,3.7,1,1.3
987,3,1,0,0,0,0,1,0,2.45,0,1.8
988,3,1,1,0,0,0,1,0,3.05,1,2.1
989,2,1,1,1,1,0,2,1,2.6,0,2.3
990,3,1,1,0,0,0,1,0,2.05,0,1
991,4,1,1,1,0,0,1,1,2.8,1,3.4
992,2,1,0,0,0,0,0,0,3.35,1,3.8
993,2,2,1,0,1,0,2,1,3.6,1,2.7
994,2,1,1,0,0,0,1,1,3.6,1,2.9
995,3,1,1,0,0,0,1,1,4.1,2,2.5
996,1,2,1,1,0,0,1,1,2.5,0,2.6
997,3,3,1,0,0,0,3,1,2.15,0,1.5
998,2,1,0,0,0,0,1,1,3,1,3
999,3,2,1,0,0,0,2,0,1.6,0,1.4
1000,4,1,1,1,1,0,1,1,4.4,2,2.4
1001,3,1,1,1,1,0,1,1,2.45,0,1.7
1002,3,1,1,0,0,0,1,0,4.1,2,2
1003,4,2,1,1,1,0,1,1,3.75,1,2
1004,2,1,1,0,0,0,0,0,4.1,2,2
1005,2,1,1,0,0,0,1,0,3.7,1,3.9
1006,3,2,1,1,1,0,1,1,2.45,0,2.2
